resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,country,lat,lng,alt,driverRef,dob,nationality_driver,constructorRef,nationality_constructor,status,driver_age,is_dnf,podium,in_points,driver_standing_pts,driver_standing_pos,driver_wins_so_far,constructor_standing_pts,constructor_standing_pos,constructor_wins_so_far,quali_position,best_quali_sec,quali_gap_to_pole,pit_stop_count
20118,837,579,51,10.0,2,1.0,1,1,8.0,35,2:47:26.0,10046000.0,,,,,1,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,fangio,1911-06-24,Argentine,alfa,Swiss,Finished,39.0,0,1,1,17.0,3.0,2.0,,,,,,,0
20119,837,786,51,12.0,3,2.0,2,2,6.0,35,+14.0,10060000.0,,,,,1,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,fagioli,1898-06-09,Italian,alfa,Swiss,Finished,52.0,0,1,1,18.0,2.0,0.0,,,,,,,0
20120,837,627,154,14.0,8,3.0,3,3,4.0,35,+2:19.0,10185000.0,,,,,1,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,rosier,1905-11-05,French,lago,French,Finished,44.6,0,1,1,10.0,4.0,0.0,,,,,,,0
20121,837,642,51,8.0,1,4.0,4,4,4.0,35,+4:05.0,10291000.0,,,,,1,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,farina,1906-10-30,Italian,alfa,Swiss,Finished,43.6,0,0,1,22.0,1.0,2.0,,,,,,,0
20122,837,647,6,4.0,7,5.0,5,5,2.0,34,,,,,,,11,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,ascari,1918-07-13,Italian,ferrari,Italian,+1 Lap,31.9,0,0,1,8.0,6.0,0.0,,,,,,,0
20123,837,633,6,2.0,4,6.0,6,6,0.0,33,,,,,,,12,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,villoresi,1909-05-16,Italian,ferrari,Italian,+2 Laps,41.1,0,0,0,0.0,19.0,0.0,,,,,,,0
20124,837,773,154,22.0,10,7.0,7,7,0.0,33,,,,,,,12,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,levegh,1905-12-22,French,lago,French,+2 Laps,44.5,0,0,0,0.0,25.0,0.0,,,,,,,0
20125,837,660,154,24.0,14,8.0,8,8,0.0,22,,,,,,,13,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,claes,1916-08-11,Belgian,lago,French,+3 Laps,33.9,0,0,0,0.0,22.0,0.0,,,,,,,0
20126,837,785,126,26.0,12,9.0,9,9,0.0,30,,,,,,,15,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,crossley,1921-05-11,British,alta,British,+5 Laps,29.1,0,0,0,0.0,30.0,0.0,,,,,,,0
20127,837,780,105,30.0,11,10.0,10,10,0.0,29,,,,,,,16,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,branca,1916-09-15,Swiss,maserati,Italian,+6 Laps,33.8,0,0,0,0.0,33.0,0.0,,,,,,,0
20128,837,774,154,20.0,13,,R,11,0.0,22,,,,,,,108,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,chaboud,1907-04-12,French,lago,French,Oil pipe,43.2,1,0,0,0.0,52.0,0.0,,,,,,,0
20129,837,793,154,6.0,5,,R,12,0.0,20,,,,,,,51,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,sommer,1906-08-31,French,lago,French,Oil pressure,43.8,1,0,0,3.0,12.0,0.0,,,,,,,0
20130,837,741,154,16.0,6,,R,13,0.0,15,,,,,,,25,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,etancelin,1896-12-28,French,lago,French,Overheating,53.5,1,0,0,0.0,27.0,0.0,,,,,,,0
20131,837,704,154,18.0,9,,R,14,0.0,2,,,,,,,108,1950,5,13,Belgian Grand Prix,1950-06-18,spa,Belgium,50.4372,5.97139,401,cabantous,1904-10-08,French,lago,French,Oil pipe,45.7,1,0,0,3.0,13.0,0.0,,,,,,,0
20132,838,579,51,6.0,1,1.0,1,1,9.0,64,2:57:52.8,10672800.0,,,,,1,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,fangio,1911-06-24,Argentine,alfa,Swiss,Finished,39.0,0,1,1,26.0,1.0,3.0,,,,,,,0
20133,838,786,51,4.0,3,2.0,2,2,6.0,64,+25.7,10698500.0,,,,,1,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,fagioli,1898-06-09,Italian,alfa,Swiss,Finished,52.1,0,1,1,24.0,2.0,0.0,,,,,,,0
20134,838,687,6,14.0,18,3.0,3,3,4.0,61,,,,,,,13,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,whitehead,1914-11-12,British,ferrari,Italian,+3 Laps,35.6,0,1,1,4.0,11.0,0.0,,,,,,,0
20135,838,626,141,44.0,12,4.0,4,4,3.0,61,,,,,,,13,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,manzon,1917-04-12,French,simca,French,+3 Laps,33.2,0,0,1,3.0,15.0,0.0,,,,,,,0
20136,838,741,154,16.0,4,5.0,5,5,1.0,59,,,,,,,15,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,etancelin,1896-12-28,French,lago,French,+5 Laps,53.5,0,0,1,1.0,18.0,0.0,,,,,,,0
20181,838,774,154,16.0,4,5.0,5,5,1.0,59,,,,,,,15,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,chaboud,1907-04-12,French,lago,French,+5 Laps,43.2,0,0,1,1.0,19.0,0.0,,,,,,,0
20137,838,801,154,26.0,15,6.0,6,6,0.0,56,,,,,,,18,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,pozzi,1909-08-27,French,lago,French,+8 Laps,40.8,0,0,0,0.0,25.0,0.0,,,,,,,0
20182,838,627,154,26.0,15,6.0,6,6,0.0,56,,,,,,,18,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,rosier,1905-11-05,French,lago,French,+8 Laps,44.7,0,0,0,10.0,4.0,0.0,,,,,,,0
20138,838,642,51,2.0,2,7.0,7,7,0.0,55,,,,,,,48,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,farina,1906-10-30,Italian,alfa,Swiss,Fuel pump,43.7,1,0,0,22.0,3.0,2.0,,,,,,,0
20139,838,704,154,18.0,5,8.0,8,8,0.0,52,,,,,,,55,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,cabantous,1904-10-08,French,lago,French,+12 Laps,45.7,1,0,0,3.0,13.0,0.0,,,,,,,0
20140,838,773,154,22.0,9,,R,9,0.0,36,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,levegh,1905-12-22,French,lago,French,Engine,44.5,1,0,0,0.0,28.0,0.0,,,,,,,0
20141,838,697,105,40.0,10,,R,10,0.0,14,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,bonetto,1903-06-09,Italian,maserati,Italian,Engine,47.1,1,0,0,2.0,17.0,0.0,,,,,,,0
20142,838,660,154,42.0,14,,R,11,0.0,11,,,,,,,25,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,claes,1916-08-11,Belgian,lago,French,Overheating,33.9,1,0,0,0.0,27.0,0.0,,,,,,,0
20143,838,627,154,20.0,6,,R,12,0.0,10,,,,,,,25,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,rosier,1905-11-05,French,lago,French,Overheating,44.7,1,0,0,10.0,4.0,0.0,,,,,,,0
20144,838,686,105,32.0,11,,R,13,0.0,9,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,reg_parnell,1911-07-02,British,maserati,Italian,Engine,39.0,1,0,0,4.0,10.0,0.0,,,,,,,0
20145,838,762,105,28.0,7,,R,14,0.0,6,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,rol,1908-06-05,Italian,maserati,Italian,Engine,42.1,1,0,0,0.0,57.0,0.0,,,,,,,0
20146,838,589,105,30.0,13,,R,15,0.0,6,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,chiron,1899-08-03,Monegasque,maserati,Italian,Engine,50.9,1,0,0,4.0,9.0,0.0,,,,,,,0
20147,838,784,105,34.0,17,,R,16,0.0,5,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,hampshire,1917-12-29,British,maserati,Italian,Engine,32.5,1,0,0,0.0,35.0,0.0,,,,,,,0
20148,838,793,154,12.0,16,,R,17,0.0,4,,,,,,,25,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,sommer,1906-08-31,French,lago,French,Overheating,43.8,1,0,0,3.0,14.0,0.0,,,,,,,0
20149,838,498,105,36.0,8,,R,18,0.0,3,,,,,,,5,1950,6,55,French Grand Prix,1950-07-02,reims,France,49.2542,3.93083,88,gonzalez,1922-10-05,Argentine,maserati,Italian,Engine,27.7,1,0,0,0.0,55.0,0.0,,,,,,,0
20150,839,642,51,10.0,3,1.0,1,1,8.0,80,2:51:17.4,10277400.0,,,,,1,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,farina,1906-10-30,Italian,alfa,Swiss,Finished,43.8,0,1,1,30.0,1.0,3.0,,,,,,,0
20151,839,802,6,48.0,6,2.0,2,2,3.0,80,+1:18.6,10356000.0,,,,,1,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,serafini,1909-07-22,Italian,ferrari,Italian,Finished,41.1,0,1,1,3.0,13.0,0.0,,,,,,,0
20183,839,647,6,48.0,6,2.0,2,2,3.0,80,,,,,,,1,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,ascari,1918-07-13,Italian,ferrari,Italian,Finished,32.1,0,1,1,11.0,5.0,0.0,,,,,,,0
20152,839,786,51,36.0,5,3.0,3,3,4.0,80,+1:35.6,10373000.0,,,,,1,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,fagioli,1898-06-09,Italian,alfa,Swiss,Finished,52.2,0,1,1,24.0,3.0,0.0,,,,,,,0
20153,839,627,154,58.0,13,4.0,4,4,3.0,75,,,,,,,15,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,rosier,1905-11-05,French,lago,French,+5 Laps,44.8,0,0,1,13.0,4.0,0.0,,,,,,,0
20154,839,741,154,24.0,16,5.0,5,5,2.0,75,,,,,,,15,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,etancelin,1896-12-28,French,lago,French,+5 Laps,53.7,0,0,1,3.0,18.0,0.0,,,,,,,0
20155,839,640,105,38.0,17,6.0,6,6,0.0,72,,,,,,,18,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,graffenried,1914-05-18,Swiss,maserati,Italian,+8 Laps,36.3,0,0,0,0.0,23.0,0.0,,,,,,,0
20156,839,687,6,8.0,18,7.0,7,7,0.0,72,,,,,,,18,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,whitehead,1914-11-12,British,ferrari,Italian,+8 Laps,35.8,0,0,0,4.0,9.0,0.0,,,,,,,0
20157,839,747,105,50.0,24,,R,8,0.0,56,,,,,,,6,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,murray,1909-12-28,British,maserati,Italian,Gearbox,40.7,1,0,0,0.0,56.0,0.0,,,,,,,0
20158,839,787,151,32.0,21,,R,9,0.0,51,,,,,,,21,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,harrison,1906-07-06,British,era,British,Radiator,44.2,1,0,0,0.0,30.0,0.0,,,,,,,0
20159,839,793,154,12.0,8,,R,10,0.0,48,,,,,,,6,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,sommer,1906-08-31,French,lago,French,Gearbox,44.0,1,0,0,3.0,15.0,0.0,,,,,,,0
20160,839,764,154,40.0,11,,R,11,0.0,42,,,,,,,108,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,guy_mairesse,1910-08-10,French,lago,French,Oil pipe,40.1,1,0,0,0.0,58.0,0.0,,,,,,,0
20161,839,762,105,4.0,9,,R,12,0.0,39,,,,,,,31,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,rol,1908-06-05,Italian,maserati,Italian,Retired,42.2,1,0,0,0.0,59.0,0.0,,,,,,,0
20162,839,641,51,60.0,7,,R,13,0.0,34,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,taruffi,1906-10-12,Italian,alfa,Swiss,Engine,43.9,1,0,0,0.0,61.0,0.0,,,,,,,0
20184,839,579,51,60.0,7,,R,13,0.0,34,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,fangio,1911-06-24,Argentine,alfa,Swiss,Engine,39.2,1,0,0,27.0,2.0,3.0,,,,,,,0
20163,839,773,154,56.0,20,,R,14,0.0,29,,,,,,,6,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,levegh,1905-12-22,French,lago,French,Gearbox,44.7,1,0,0,0.0,29.0,0.0,,,,,,,0
20164,839,579,51,18.0,1,,R,15,1.0,23,,,,,,,6,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,fangio,1911-06-24,Argentine,alfa,Swiss,Gearbox,39.2,1,0,1,27.0,2.0,3.0,,,,,,,0
20165,839,660,154,2.0,22,,R,16,0.0,22,,,,,,,25,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,claes,1916-08-11,Belgian,lago,French,Overheating,34.1,1,0,0,0.0,28.0,0.0,,,,,,,0
20166,839,647,6,16.0,2,,R,17,0.0,21,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,ascari,1918-07-13,Italian,ferrari,Italian,Engine,32.1,1,0,0,11.0,5.0,0.0,,,,,,,0
20167,839,791,6,22.0,25,,R,18,0.0,17,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,biondetti,1898-08-18,Italian,ferrari,Italian,Engine,52.0,1,0,0,0.0,64.0,0.0,,,,,,,0
20168,839,765,154,64.0,16,,R,19,0.0,16,,,,,,,23,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,louveau,1910-01-25,French,lago,French,Brakes,40.6,1,0,0,0.0,65.0,0.0,,,,,,,0
20169,839,740,105,62.0,26,,R,20,0.0,15,,,,,,,31,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,comotti,1906-07-24,Italian,maserati,Italian,Retired,44.1,1,0,0,0.0,66.0,0.0,,,,,,,0
20170,839,427,141,42.0,12,,R,21,0.0,13,,,,,,,110,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,trintignant,1917-10-30,French,simca,French,Water pipe,32.8,1,0,0,0.0,63.0,0.0,,,,,,,0
20171,839,589,105,6.0,19,,R,22,0.0,13,,,,,,,51,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,chiron,1899-08-03,Monegasque,maserati,Italian,Oil pressure,51.1,1,0,0,4.0,10.0,0.0,,,,,,,0
20172,839,763,51,46.0,4,,R,23,0.0,11,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,sanesi,1911-03-28,Italian,alfa,Swiss,Engine,39.4,1,0,0,0.0,71.0,0.0,,,,,,,0
20173,839,626,141,44.0,10,,R,24,0.0,7,,,,,,,7,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,manzon,1917-04-12,French,simca,French,Transmission,33.4,1,0,0,3.0,16.0,0.0,,,,,,,0
20174,839,669,105,30.0,15,,R,25,0.0,1,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,bira,1914-07-15,Thai,maserati,Italian,Engine,36.1,1,0,0,5.0,8.0,0.0,,,,,,,0
20175,839,756,105,28.0,27,,R,26,0.0,0,,,,,,,5,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,pietsch,1911-06-20,German,maserati,Italian,Engine,39.2,1,0,0,0.0,72.0,0.0,,,,,,,0
20176,839,697,163,52.0,23,,W,27,0.0,0,,,,,,,54,1950,7,14,Italian Grand Prix,1950-09-03,monza,Italy,45.6156,9.28111,162,bonetto,1903-06-09,Italian,milano,Italian,Withdrew,47.2,1,0,0,2.0,19.0,0.0,,,,,,,0
19851,825,579,51,24.0,1,1.0,1,1,9.0,42,2:07:53.64,7673640.0,,,,,1,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,fangio,1911-06-24,Argentine,alfa,Swiss,Finished,39.9,0,1,1,9.0,1.0,1.0,,,,,,,0
19852,825,641,6,44.0,6,2.0,2,2,6.0,42,+55.24,7728880.0,,,,,1,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,taruffi,1906-10-12,Italian,ferrari,Italian,Finished,44.6,0,1,1,6.0,2.0,0.0,,,,,,,0
19853,825,642,51,22.0,2,3.0,3,3,4.0,42,+1:19.31,7752950.0,,,,,1,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,farina,1906-10-30,Italian,alfa,Swiss,Finished,44.6,0,1,1,4.0,3.0,0.0,,,,,,,0
19854,825,763,51,28.0,4,4.0,4,4,3.0,41,,,,,,,11,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,sanesi,1911-03-28,Italian,alfa,Swiss,+1 Lap,40.2,0,0,1,3.0,4.0,0.0,,,,,,,0
19855,825,640,51,26.0,5,5.0,5,5,2.0,40,,,,,,,12,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,graffenried,1914-05-18,Swiss,alfa,Swiss,+2 Laps,37.0,0,0,1,2.0,5.0,0.0,,,,,,,0
19856,825,647,6,20.0,7,6.0,6,6,0.0,40,,,,,,,12,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,ascari,1918-07-13,Italian,ferrari,Italian,+2 Laps,32.9,0,0,0,0.0,6.0,0.0,,,,,,,0
19857,825,589,105,30.0,19,7.0,7,7,0.0,40,,,,,,,12,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,chiron,1899-08-03,Monegasque,maserati,Italian,+2 Laps,51.8,0,0,0,0.0,7.0,0.0,,,,,,,0
19858,825,475,133,14.0,14,8.0,8,8,0.0,40,,,,,,,12,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,moss,1929-09-17,British,hwm,British,+2 Laps,21.7,0,0,0,0.0,8.0,0.0,,,,,,,0
19859,825,627,154,8.0,8,9.0,9,9,0.0,39,,,,,,,13,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,rosier,1905-11-05,French,lago,French,+3 Laps,45.6,0,0,0,0.0,9.0,0.0,,,,,,,0
19860,825,741,154,4.0,12,10.0,10,10,0.0,39,,,,,,,13,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,etancelin,1896-12-28,French,lago,French,+3 Laps,54.4,0,0,0,0.0,10.0,0.0,,,,,,,0
19861,825,723,6,38.0,10,11.0,11,11,0.0,39,,,,,,,13,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,fischer,1912-04-19,Swiss,ferrari,Italian,+3 Laps,39.1,0,0,0,0.0,11.0,0.0,,,,,,,0
19862,825,501,105,32.0,17,12.0,12,12,0.0,38,,,,,,,14,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,schell,1921-06-29,American,maserati,Italian,+4 Laps,29.9,0,0,0,0.0,12.0,0.0,,,,,,,0
19863,825,660,154,2.0,18,13.0,13,13,0.0,35,,,,,,,17,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,claes,1916-08-11,Belgian,lago,French,+7 Laps,34.8,0,0,0,0.0,13.0,0.0,,,,,,,0
19864,825,764,154,40.0,21,14.0,14,14,0.0,31,,,,,,,45,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,guy_mairesse,1910-08-10,French,lago,French,+11 Laps,40.8,1,0,0,0.0,14.0,0.0,,,,,,,0
19865,825,687,6,16.0,9,,R,15,0.0,36,,,,,,,3,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,whitehead,1914-11-12,British,ferrari,Italian,Accident,36.5,1,0,0,0.0,15.0,0.0,,,,,,,0
19866,825,765,154,10.0,11,,R,16,0.0,30,,,,,,,3,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,louveau,1910-01-25,French,lago,French,Accident,41.3,1,0,0,0.0,16.0,0.0,,,,,,,0
19867,825,725,133,12.0,20,,R,17,0.0,23,,,,,,,121,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,abecassis,1913-03-21,British,hwm,British,Magneto,38.2,1,0,0,0.0,17.0,0.0,,,,,,,0
19868,825,704,154,6.0,15,,R,18,0.0,14,,,,,,,80,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,cabantous,1904-10-08,French,lago,French,Ignition,46.6,1,0,0,0.0,18.0,0.0,,,,,,,0
19869,825,633,6,18.0,3,,R,19,0.0,12,,,,,,,3,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,villoresi,1909-05-16,Italian,ferrari,Italian,Accident,42.0,1,0,0,0.0,19.0,0.0,,,,,,,0
19870,825,498,154,42.0,13,,R,20,0.0,10,,,,,,,94,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,gonzalez,1922-10-05,Argentine,lago,French,Oil pump,28.6,1,0,0,0.0,20.0,0.0,,,,,,,0
19871,825,721,144,52.0,16,,R,21,0.0,0,,,,,,,69,1951,1,66,Swiss Grand Prix,1951-05-27,bremgarten,Switzerland,46.9589,7.40194,551,hirt,1910-03-30,Swiss,veritas,German,Fuel system,41.2,1,0,0,0.0,21.0,0.0,,,,,,,0
19872,826,766,113,99.0,2,1.0,1,1,9.0,200,3:57:38.05,14258050.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,wallard,1910-09-07,American,kurtis_kraft,American,Finished,40.7,0,1,1,9.0,2.0,1.0,,,,,,,0
19873,826,673,113,83.0,7,2.0,2,2,6.0,200,+1:47.24,14365290.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,nazaruk,1921-10-02,American,kurtis_kraft,American,Finished,29.7,0,1,1,6.0,3.0,0.0,,,,,,,0
19874,826,658,113,9.0,3,3.0,3,3,2.0,200,+2:51.39,14429440.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,mcgrath,1919-10-08,American,kurtis_kraft,American,Finished,31.6,0,1,1,2.0,8.0,0.0,,,,,,,0
20185,826,675,113,9.0,3,3.0,3,3,2.0,200,+2:51.39,14429440.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,ayulo,1921-10-20,American,kurtis_kraft,American,Finished,29.6,0,1,1,2.0,11.0,0.0,,,,,,,0
19875,826,612,149,57.0,31,4.0,4,4,3.0,200,+4:40.12,14538170.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,linden,1922-04-05,American,sherman,American,Finished,29.1,0,0,1,3.0,6.0,0.0,,,,,,,0
19876,826,734,134,52.0,29,5.0,5,5,2.0,200,+4:52.23,14550280.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,ball,1925-08-26,American,schroeder,American,Finished,25.8,0,0,1,2.0,9.0,0.0,,,,,,,0
19877,826,731,119,1.0,17,6.0,6,6,0.0,200,+5:40.02,14598070.0,,,,,1,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,banks,1913-06-14,American,moore,American,Finished,38.0,0,0,0,0.0,13.0,0.0,,,,,,,0
19878,826,767,113,68.0,24,7.0,7,7,0.0,193,,,,,,,17,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,forberg,1911-03-04,American,kurtis_kraft,American,+7 Laps,40.2,0,0,0,0.0,15.0,0.0,,,,,,,0
19879,826,518,150,27.0,4,8.0,8,8,0.0,180,,,,,,,127,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,darter,1913-05-05,American,deidt,American,+20 Laps,38.1,1,0,0,0.0,16.0,0.0,,,,,,,0
19880,826,529,150,5.0,9,,R,9,0.0,178,,,,,,,20,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,bettenhausen,1916-09-12,American,deidt,American,Spun off,34.7,1,0,0,0.0,24.0,0.0,,,,,,,0
19881,826,699,113,18.0,1,,R,10,0.0,151,,,,,,,31,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,nalon,1913-03-02,American,kurtis_kraft,American,Retired,38.2,1,0,0,0.0,25.0,0.0,,,,,,,0
19882,826,534,113,69.0,22,,R,11,0.0,142,,,,,,,5,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,force,1916-06-15,American,kurtis_kraft,American,Engine,35.0,1,0,0,0.0,26.0,0.0,,,,,,,0
19883,826,611,113,25.0,12,,R,12,0.0,135,,,,,,,5,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,hanks,1914-07-13,American,kurtis_kraft,American,Engine,36.9,1,0,0,0.0,27.0,0.0,,,,,,,0
19884,826,729,113,10.0,16,,R,13,0.0,129,,,,,,,5,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,schindler,1909-03-06,American,kurtis_kraft,American,Engine,42.2,1,0,0,0.0,28.0,0.0,,,,,,,0
19885,826,768,150,16.0,5,,R,14,0.0,126,,,,,,,3,1951,2,19,Indianapolis 500,1951-05-30,indianapolis,USA,39.795,-86.2347,223,rose,1906-05-26,American,deidt,American,Accident,45.0,1,0,0,0.0,29.0,0.0,,,,,,,0
